image_id,label,xmin,ymin,xmax,ymax,bbox_width,bbox_height,bbox_area
003229,1,251,113,409,276,158,163,25754
003230,1,426,82,674,303,248,221,54808
003231,1,399,91,530,248,131,157,20567
003232,1,482,113,570,175,88,62,5456
003233,1,365,115,438,196,73,81,5913
003234,1,280,107,361,186,81,79,6399
003235,1,224,55,530,247,306,192,58752
003236,1,192,57,511,240,319,183,58377
003237,1,103,43,434,253,331,210,69510
003238,1,255,38,485,268,230,230,52900
003239,1,189,43,425,260,236,217,51212
003240,1,253,45,482,271,229,226,51754
003241,1,209,37,450,240,241,203,48923
003242,1,241,163,388,300,147,137,20139
003243,1,227,151,388,311,161,160,25760
003244,1,273,163,405,299,132,136,17952
003245,1,301,150,426,303,125,153,19125
003246,1,329,170,432,294,103,124,12772
003247,1,319,191,406,298,87,107,9309
003248,1,183,91,301,242,118,151,17818
003249,1,276,137,336,203,60,66,3960
003250,1,165,126,264,208,99,82,8118
003251,1,108,113,235,207,127,94,11938
003252,1,192,115,304,203,112,88,9856
003253,1,177,118,292,198,115,80,9200
003254,1,269,123,412,242,143,119,17017
003255,1,269,121,396,207,127,86,10922
003256,1,326,129,489,250,163,121,19723
003257,1,338,127,523,251,185,124,22940
003258,1,353,134,522,251,169,117,19773
003259,1,313,152,469,274,156,122,19032
003260,1,292,126,454,252,162,126,20412
003261,1,410,125,491,206,81,81,6561
003262,1,464,128,542,230,78,102,7956
003263,1,371,129,432,228,61,99,6039
003264,1,330,97,468,210,138,113,15594
003265,1,135,154,352,331,217,177,38409
003266,1,247,118,414,258,167,140,23380
003267,1,243,93,393,238,150,145,21750
003268,1,285,204,428,289,143,85,12155
003269,1,348,223,448,345,100,122,12200
003270,1,373,228,498,355,125,127,15875
003271,1,316,133,417,227,101,94,9494
003272,1,420,126,521,228,101,102,10302
003273,1,291,135,497,324,206,189,38934
003274,1,301,131,502,323,201,192,38592
003275,1,170,132,461,311,291,179,52089
003276,1,268,88,480,237,212,149,31588
003277,1,485,159,629,319,144,160,23040
003278,1,229,139,360,265,131,126,16506
003279,1,408,102,493,171,85,69,5865
003280,1,284,234,429,336,145,102,14790
003281,1,275,61,393,140,118,79,9322
003282,1,196,91,297,178,101,87,8787
003283,1,515,186,622,274,107,88,9416
003284,1,373,113,480,230,107,117,12519
003285,1,252,70,338,160,86,90,7740
003286,1,357,163,484,314,127,151,19177
003287,1,287,143,386,276,99,133,13167
003288,1,239,152,313,232,74,80,5920
003289,1,297,156,358,223,61,67,4087
003290,1,296,148,364,214,68,66,4488
003291,1,342,143,446,265,104,122,12688
003292,1,212,231,300,312,88,81,7128
003293,1,378,194,482,311,104,117,12168
003294,1,224,184,307,294,83,110,9130
003295,1,151,186,275,282,124,96,11904
003296,1,213,102,288,160,75,58,4350
003297,1,233,102,304,154,71,52,3692
003298,1,200,108,273,170,73,62,4526
003299,1,99,105,167,166,68,61,4148
003300,1,319,39,562,179,243,140,34020
003301,1,76,114,353,278,277,164,45428
003302,1,409,129,541,216,132,87,11484
003303,1,243,126,478,295,235,169,39715
003304,1,108,186,205,276,97,90,8730
003305,1,541,130,688,234,147,104,15288
003306,1,263,126,393,215,130,89,11570
003307,1,217,214,336,329,119,115,13685
003308,1,340,83,527,212,187,129,24123
003309,1,313,88,517,220,204,132,26928
003310,1,189,46,472,371,283,325,91975
003311,1,82,67,450,357,368,290,106720
003312,1,297,89,574,239,277,150,41550
003313,1,67,59,288,320,221,261,57681
003314,1,432,106,554,183,122,77,9394
003315,1,330,179,381,246,51,67,3417
003316,1,267,68,496,270,229,202,46258
003317,1,422,258,521,373,99,115,11385
003318,1,354,236,457,351,103,115,11845
003319,1,149,107,361,216,212,109,23108
003320,1,171,179,425,361,254,182,46228
003321,1,157,168,409,388,252,220,55440
003322,1,184,91,409,228,225,137,30825
003323,1,255,150,410,288,155,138,21390
003324,1,356,146,498,272,142,126,17892
003325,1,384,143,526,267,142,124,17608
003326,1,276,148,429,280,153,132,20196
003327,1,368,140,500,272,132,132,17424
003328,1,239,62,535,276,296,214,63344
003329,1,95,57,327,219,232,162,37584
003330,1,473,78,563,164,90,86,7740
003331,1,135,79,679,395,544,316,171904
003332,1,373,150,467,287,94,137,12878
003333,1,269,149,403,268,134,119,15946
003334,1,253,207,358,330,105,123,12915
003335,1,168,153,278,245,110,92,10120
003336,1,183,141,282,223,99,82,8118
003337,1,230,147,310,251,80,104,8320
003338,1,171,149,271,232,100,83,8300
003339,1,158,159,266,251,108,92,9936
003340,1,143,148,229,214,86,66,5676
003341,1,159,142,253,214,94,72,6768
003342,1,397,171,517,258,120,87,10440
003343,1,336,167,436,274,100,107,10700
003344,1,498,107,622,188,124,81,10044
003345,1,433,79,519,196,86,117,10062
003346,1,345,54,432,152,87,98,8526
003347,1,334,57,425,142,91,85,7735
003348,1,307,67,400,174,93,107,9951
003349,1,414,97,497,203,83,106,8798
003350,1,236,136,435,287,199,151,30049
003351,1,284,156,358,230,74,74,5476
003352,1,248,159,333,226,85,67,5695
003353,1,321,159,429,270,108,111,11988
003354,1,224,142,326,239,102,97,9894
003355,1,231,142,320,236,89,94,8366
003356,1,181,126,259,210,78,84,6552
003357,1,229,137,308,213,79,76,6004
003358,1,152,159,257,243,105,84,8820
003359,1,422,98,494,195,72,97,6984
003360,1,228,73,320,176,92,103,9476
003361,1,358,127,428,230,70,103,7210
003362,1,321,190,416,292,95,102,9690
003363,1,297,175,365,256,68,81,5508
003364,1,309,86,458,211,149,125,18625
003365,1,320,62,450,190,130,128,16640
003366,1,177,101,440,339,263,238,62594
003367,1,205,114,438,365,233,251,58483
003368,1,300,150,383,274,83,124,10292
003369,1,338,146,446,251,108,105,11340
003370,1,342,163,436,260,94,97,9118
003371,1,272,122,457,243,185,121,22385
003372,1,269,113,440,226,171,113,19323
003373,1,288,80,438,213,150,133,19950
003374,1,301,66,551,248,250,182,45500
003375,1,284,71,482,226,198,155,30690
003376,1,253,65,481,250,228,185,42180
003377,1,320,130,525,280,205,150,30750
003378,1,103,66,619,361,516,295,152220
003379,1,111,78,645,382,534,304,162336
003380,1,169,155,496,356,327,201,65727
003381,1,112,147,443,349,331,202,66862
003382,1,28,142,344,312,316,170,53720
003383,1,321,258,562,381,241,123,29643
003384,1,88,148,410,349,322,201,64722
003385,1,309,73,667,431,358,358,128164
003386,1,176,130,236,200,60,70,4200
003387,1,180,74,558,286,378,212,80136
003388,1,75,21,594,335,519,314,162966
003389,1,135,30,570,360,435,330,143550
003390,1,449,134,531,214,82,80,6560
003391,1,229,150,329,252,100,102,10200
003392,1,328,118,598,227,270,109,29430
003393,1,382,111,591,230,209,119,24871
003394,1,364,142,429,196,65,54,3510
003395,1,184,214,288,321,104,107,11128
003396,1,228,73,433,223,205,150,30750
003397,1,228,109,507,282,279,173,48267
003398,1,300,131,468,306,168,175,29400
003399,1,361,122,502,295,141,173,24393
003400,1,163,127,417,287,254,160,40640
003401,1,333,130,400,203,67,73,4891
003402,1,361,114,530,256,169,142,23998
003403,1,384,131,473,274,89,143,12727
003404,1,434,290,502,389,68,99,6732
003405,1,163,87,304,191,141,104,14664
003406,1,291,106,492,250,201,144,28944
003407,1,275,101,470,247,195,146,28470
003408,1,237,101,364,187,127,86,10922
003409,1,143,41,288,160,145,119,17255
003410,1,289,96,396,184,107,88,9416
003411,1,317,110,603,383,286,273,78078
003412,1,170,98,561,367,391,269,105179
003413,1,455,228,537,319,82,91,7462
003414,1,279,182,362,264,83,82,6806
003415,1,352,122,433,220,81,98,7938
003416,1,251,95,342,179,91,84,7644
003417,1,256,133,474,355,218,222,48396
003418,1,263,110,479,335,216,225,48600
003419,1,262,85,534,298,272,213,57936
003420,1,267,78,460,308,193,230,44390
003421,1,306,187,512,364,206,177,36462
003422,1,152,109,267,220,115,111,12765
003423,1,308,166,457,304,149,138,20562
003424,1,257,196,476,429,219,233,51027
003425,1,70,85,291,267,221,182,40222
003426,1,195,67,425,280,230,213,48990
003427,1,311,127,442,220,131,93,12183
003428,0,365,219,422,283,57,64,3648
003429,0,323,156,465,239,142,83,11786
003430,0,289,168,366,210,77,42,3234
003431,0,378,271,535,329,157,58,9106
003432,0,436,158,496,208,60,50,3000
003433,0,364,175,426,227,62,52,3224
003434,0,184,182,208,214,24,32,768
003435,0,264,58,409,126,145,68,9860
003436,0,337,174,460,274,123,100,12300
003437,1,353,223,433,314,80,91,7280
003438,0,196,227,240,307,44,80,3520
003439,0,192,215,260,302,68,87,5916
003440,0,304,203,361,280,57,77,4389
003441,0,405,152,474,197,69,45,3105
003442,0,511,144,558,183,47,39,1833
003443,0,330,192,369,235,39,43,1677
003444,0,177,130,320,242,143,112,16016
003445,0,523,164,593,215,70,51,3570
003446,0,385,98,440,138,55,40,2200
003447,0,265,91,559,393,294,302,88788
003448,0,284,133,389,194,105,61,6405
003449,0,229,131,300,180,71,49,3479
003450,0,260,122,362,176,102,54,5508
003451,0,350,87,425,137,75,50,3750
003452,0,323,148,518,290,195,142,27690
003453,0,422,85,549,174,127,89,11303
003454,0,288,34,505,162,217,128,27776
003455,0,245,38,432,162,187,124,23188
003456,0,99,139,279,267,180,128,23040
003457,0,287,130,426,248,139,118,16402
003458,0,309,146,361,178,52,32,1664
003459,0,252,163,312,219,60,56,3360
003460,0,295,152,398,234,103,82,8446
003461,0,341,106,541,227,200,121,24200
003462,0,385,74,505,140,120,66,7920
003463,0,381,97,473,156,92,59,5428
003464,0,291,114,412,200,121,86,10406
003465,0,284,206,469,310,185,104,19240
003466,0,393,97,566,234,173,137,23701
003467,0,324,119,356,160,32,41,1312
003468,0,155,151,227,202,72,51,3672
003469,0,384,127,441,163,57,36,2052
003470,0,180,94,223,125,43,31,1333
003471,0,357,210,433,279,76,69,5244
003472,0,394,139,484,208,90,69,6210
003473,0,392,133,474,210,82,77,6314
003474,0,271,127,370,207,99,80,7920
003475,0,337,160,397,207,60,47,2820
003476,0,360,119,454,195,94,76,7144
003477,0,255,79,635,428,380,349,132620
003478,0,312,125,488,243,176,118,20768
003479,0,253,232,328,291,75,59,4425
003480,0,400,155,430,188,30,33,990
003481,0,406,173,548,243,142,70,9940
003482,0,295,120,426,191,131,71,9301
003483,0,441,156,553,247,112,91,10192
003484,0,293,164,341,192,48,28,1344
003485,0,378,191,453,239,75,48,3600
003486,0,149,129,203,186,54,57,3078
003487,0,477,167,566,222,89,55,4895
003488,0,277,123,380,175,103,52,5356
003489,0,344,87,382,134,38,47,1786
003490,0,339,146,398,204,59,58,3422
003491,0,216,214,276,296,60,82,4920
003492,0,244,67,348,122,104,55,5720
003493,0,304,106,394,204,90,98,8820
003494,0,267,109,384,192,117,83,9711
003495,0,514,158,571,200,57,42,2394
003496,0,365,194,430,243,65,49,3185
003497,0,408,144,474,223,66,79,5214
003498,0,442,131,529,199,87,68,5916
003499,0,281,101,345,140,64,39,2496
003500,0,428,196,601,309,173,113,19549
003501,0,372,162,406,195,34,33,1122
003502,0,233,125,531,302,298,177,52746
003503,0,201,73,574,212,373,139,51847
003504,0,303,188,431,299,128,111,14208
003505,0,327,234,411,302,84,68,5712
003506,0,357,99,388,125,31,26,806
003507,0,240,142,317,204,77,62,4774
003508,0,324,150,404,207,80,57,4560
003509,0,293,186,330,228,37,42,1554
003510,0,150,116,208,167,58,51,2958
003511,0,365,187,496,279,131,92,12052
003512,0,118,131,295,259,177,128,22656
003513,0,410,119,533,192,123,73,8979
003514,0,277,221,326,283,49,62,3038
003515,0,223,247,291,292,68,45,3060
003516,0,418,212,561,324,143,112,16016
003517,0,366,202,507,319,141,117,16497
003518,0,171,131,268,204,97,73,7081
003519,0,300,156,384,208,84,52,4368
003520,0,74,114,223,202,149,88,13112
003521,0,352,166,489,252,137,86,11782
003522,0,473,243,527,317,54,74,3996
003523,0,461,151,718,307,257,156,40092
003524,0,235,199,437,320,202,121,24442
003525,0,268,188,468,328,200,140,28000
003526,0,265,195,358,296,93,101,9393
003527,0,442,106,566,175,124,69,8556
003528,0,462,214,488,256,26,42,1092
003529,0,167,109,252,160,85,51,4335
003530,0,188,133,260,180,72,47,3384
003531,0,308,155,361,194,53,39,2067
003532,0,312,139,369,190,57,51,2907
003533,0,122,172,205,218,83,46,3818
003534,0,268,320,291,365,23,45,1035
003535,0,268,163,308,206,40,43,1720
003536,0,470,162,542,220,72,58,4176
003537,0,372,160,433,203,61,43,2623
003538,0,366,187,404,234,38,47,1786
003539,0,539,267,581,307,42,40,1680
003540,0,478,299,510,329,32,30,960
003541,0,216,224,341,305,125,81,10125
003542,0,259,125,498,286,239,161,38479
003543,0,316,122,627,314,311,192,59712
003544,0,285,167,442,320,157,153,24021
003545,0,220,62,538,203,318,141,44838
003546,0,247,168,376,251,129,83,10707
003547,0,188,146,372,282,184,136,25024
003548,0,319,259,346,292,27,33,891
003549,0,517,146,551,172,34,26,884
003550,0,264,179,292,212,28,33,924
003551,0,217,299,255,328,38,29,1102
003552,0,207,172,299,230,92,58,5336
003553,0,215,87,356,170,141,83,11703
003554,0,328,98,382,154,54,56,3024
003555,0,203,159,233,194,30,35,1050
003556,0,207,171,244,208,37,37,1369
003557,0,259,180,337,235,78,55,4290
003558,0,313,222,368,263,55,41,2255
003559,0,366,63,405,90,39,27,1053
003560,0,349,55,412,105,63,50,3150
003561,0,368,183,410,212,42,29,1218
003562,0,440,191,478,240,38,49,1862
003563,0,241,134,265,168,24,34,816
003564,0,396,138,436,178,40,40,1600
003565,0,441,126,496,175,55,49,2695
003566,0,429,135,468,190,39,55,2145
003567,0,43,43,432,272,389,229,89081
003568,0,465,207,570,308,105,101,10605
003569,0,399,270,466,325,67,55,3685
003570,0,238,254,333,313,95,59,5605
003571,0,456,131,535,182,79,51,4029
003572,0,384,139,464,199,80,60,4800
003573,0,215,284,263,367,48,83,3984
003574,0,200,259,248,316,48,57,2736
003575,0,237,270,303,336,66,66,4356
003576,0,240,270,292,331,52,61,3172
003577,0,207,280,241,332,34,52,1768
003578,0,288,270,337,333,49,63,3087
003579,1,280,61,462,176,182,115,20930
003580,1,161,19,429,224,268,205,54940
003581,1,251,17,477,220,226,203,45878
003582,1,217,63,378,170,161,107,17227
003583,1,268,75,506,238,238,163,38794
003584,1,430,118,513,231,83,113,9379
003585,1,438,93,544,227,106,134,14204
003586,1,305,109,398,229,93,120,11160
003587,1,100,110,216,202,116,92,10672
003588,1,86,113,211,207,125,94,11750
003589,1,381,101,500,243,119,142,16898
003590,1,256,82,557,351,301,269,80969
003591,1,192,117,514,315,322,198,63756
003592,1,300,138,551,379,251,241,60491
003593,1,349,288,462,387,113,99,11187
003594,1,267,57,390,155,123,98,12054
003595,1,364,67,485,190,121,123,14883
003596,1,309,87,551,218,242,131,31702
003597,1,312,83,570,214,258,131,33798
003598,1,289,103,486,271,197,168,33096
003599,1,292,105,478,266,186,161,29946
003600,1,284,138,340,196,56,58,3248
003601,1,239,224,305,307,66,83,5478
003602,1,299,188,344,244,45,56,2520
003603,1,229,166,410,367,181,201,36381
003604,1,220,122,422,263,202,141,28482
003605,1,304,160,502,364,198,204,40392
003606,1,364,251,437,323,73,72,5256
003607,1,252,81,481,226,229,145,33205
003608,1,257,93,437,231,180,138,24840
003609,1,156,142,369,307,213,165,35145
003610,1,292,105,496,332,204,227,46308
003611,1,227,95,413,333,186,238,44268
003612,1,209,143,433,351,224,208,46592
003613,1,219,168,292,239,73,71,5183
003614,1,369,166,464,246,95,80,7600
003615,1,257,170,345,250,88,80,7040
003616,1,249,155,358,251,109,96,10464
003617,1,221,156,244,210,23,54,1242
003618,1,291,164,333,224,42,60,2520
003619,1,239,182,481,356,242,174,42108
003620,1,277,93,400,214,123,121,14883
003621,1,301,83,438,170,137,87,11919
003622,1,209,73,434,304,225,231,51975
003623,1,245,50,502,321,257,271,69647
003624,1,409,232,623,448,214,216,46224
003625,1,384,206,526,318,142,112,15904
003626,1,394,229,522,319,128,90,11520
003627,1,416,157,485,214,69,57,3933
003628,1,171,75,323,172,152,97,14744
003629,1,287,78,389,163,102,85,8670
003630,1,319,81,423,165,104,84,8736
003631,1,361,125,502,251,141,126,17766
003632,1,247,95,370,198,123,103,12669
003633,1,200,97,340,196,140,99,13860
003634,1,485,151,563,216,78,65,5070
003635,1,413,251,492,367,79,116,9164
003636,1,384,164,496,234,112,70,7840
003637,1,330,227,426,325,96,98,9408
003638,1,205,87,311,178,106,91,9646
003639,1,237,87,319,171,82,84,6888
003640,1,309,123,466,252,157,129,20253
003641,1,424,85,534,198,110,113,12430
003642,1,245,74,442,228,197,154,30338
003643,1,276,83,469,276,193,193,37249
003644,1,328,86,538,256,210,170,35700
003645,1,338,194,476,306,138,112,15456
003646,1,541,183,636,292,95,109,10355
003647,1,465,150,645,270,180,120,21600
003648,1,253,130,418,300,165,170,28050
003649,1,291,94,550,271,259,177,45843
003650,1,293,110,490,283,197,173,34081
003651,1,263,115,619,379,356,264,93984
003652,1,203,95,618,417,415,322,133630
003653,1,86,93,488,377,402,284,114168
003654,1,83,90,444,311,361,221,79781
003655,1,196,83,390,295,194,212,41128
003656,1,287,90,527,307,240,217,52080
003657,1,26,117,215,331,189,214,40446
003658,1,118,86,324,308,206,222,45732
003659,1,135,125,251,231,116,106,12296
003660,1,148,118,259,219,111,101,11211
003661,1,311,151,424,242,113,91,10283
003662,1,177,95,465,244,288,149,42912
003663,1,244,100,525,255,281,155,43555
003664,1,269,82,542,228,273,146,39858
003665,1,296,156,397,258,101,102,10302
003666,1,192,163,301,286,109,123,13407
003667,1,272,110,408,228,136,118,16048
003668,1,303,145,388,250,85,105,8925
003669,1,421,147,530,242,109,95,10355
003670,1,267,111,386,196,119,85,10115
003671,1,297,146,388,266,91,120,10920
003672,1,74,25,555,328,481,303,145743
003673,1,290,25,563,275,273,250,68250
003674,1,308,77,416,151,108,74,7992
003675,1,405,99,521,179,116,80,9280
003676,1,281,86,368,140,87,54,4698
003677,1,313,94,477,183,164,89,14596
003678,1,330,110,441,211,111,101,11211
003679,1,329,133,454,223,125,90,11250
003680,1,287,95,404,202,117,107,12519
003681,1,160,83,301,200,141,117,16497
003682,1,264,151,362,280,98,129,12642
003683,1,232,116,353,226,121,110,13310
003684,1,300,130,444,271,144,141,20304
003685,1,398,159,513,282,115,123,14145
003686,1,259,109,418,272,159,163,25917
003687,1,156,85,344,256,188,171,32148
003688,1,208,75,392,234,184,159,29256
003689,1,239,70,417,238,178,168,29904
003690,1,257,85,465,340,208,255,53040
003691,1,386,139,462,210,76,71,5396
003692,1,295,123,361,215,66,92,6072
003693,1,204,111,309,200,105,89,9345
003694,1,213,55,504,236,291,181,52671
003695,1,252,66,490,192,238,126,29988
003696,1,148,90,354,222,206,132,27192
003697,1,197,95,448,246,251,151,37901
003698,1,259,94,414,236,155,142,22010
003699,1,324,76,480,210,156,134,20904
003700,1,380,152,465,250,85,98,8330
